-70,-70,-1.153669,-1.887846,1.085758
-70,-66.66666,-0.901866,-1.592635,1.105737
-70,-63.33333,-0.6937965,-1.382011,1.122782
-70,-60,-0.5144066,-1.231779,1.137983
-70,-56.66667,-0.3539758,-1.12744,1.152061
-70,-53.33333,-0.2057226,-1.060195,1.165539
-70,-50,-0.06450643,-1.024895,1.178841
-70,-46.66667,0.07395527,-1.01902,1.192346
-70,-43.33334,0.2136275,-1.042208,1.206438
-70,-40,0.3586221,-1.096186,1.221548
-70,-36.66667,0.5136987,-1.185095,1.238211
-70,-33.33334,0.6849422,-1.316304,1.257143
-70,-30,0.8808327,-1.502026,1.279374
-70,-26.66667,1.114172,-1.762512,1.306486
-70,-23.33333,1.405883,-2.132553,1.341096
-70,-20,1.7934,-2.676044,1.387908
-65,-70,-1.13591,-0.8540279,1.070857
-65,-66.66666,-0.8888439,-0.655918,1.091934
-65,-63.33333,-0.6841042,-0.514267,1.109763
-65,-60,-0.5072043,-0.4130751,1.125509
-65,-56.66667,-0.3487471,-0.3427187,1.13994
-65,-53.33333,-0.2021503,-0.2973381,1.153608
-65,-50,-0.0624094,-0.2735021,1.166949
-65,-46.66667,0.07465439,-0.2695278,1.180348
-65,-43.33334,0.2129138,-0.2851715,1.194179
-65,-40,0.3563844,-0.3215872,1.208857
-65,-36.66667,0.5097083,-0.3815376,1.224882
-65,-33.33334,0.6788045,-0.4699314,1.242914
-65,-30,0.8718936,-0.5948806,1.263891
-65,-26.66667,1.101335,-0.7697977,1.289242
-65,-23.33333,1.387219,-1.017613,1.321312
-65,-20,1.76524,-1.380172,1.364278
-60,-70,-1.12457,-0.193851,1.061342
-60,-66.66666,-0.8805118,-0.05659771,1.083104
-60,-63.33333,-0.677894,0.04167497,1.101422
-60,-60,-0.5025854,0.1119478,1.11751
-60,-56.66667,-0.3453917,0.1608421,1.132162
-60,-53.33333,-0.1998568,0.192395,1.145948
-60,-50,-0.06106265,0.2089748,1.159314
-60,-46.66667,0.07510346,0.211743,1.172643
-60,-43.33334,0.2124557,0.2008679,1.186309
-60,-40,0.3549487,0.1755527,1.200712
-60,-36.66667,0.5071491,0.1338907,1.216332
-60,-33.33334,0.674871,0.07249928,1.233794
-60,-30,0.866172,-0.01420772,1.25398
-60,-26.66667,1.093132,-0.1354401,1.278223
-60,-23.33333,1.375321,-0.306903,1.308701
-60,-20,1.747356,-0.5571333,1.34927
-55,-70,-1.116283,0.2885764,1.054389
-55,-66.66666,-0.8744159,0.3818979,1.076642
-55,-63.33333,-0.6733471,0.4487823,1.095314
-55,-60,-0.4992016,0.4966462,1.111648
-55,-56.66667,-0.3429322,0.529966,1.126461
-55,-53.33333,-0.1981754,0.5514758,1.140332
-55,-50,-0.06007522,0.5627817,1.153714
-55,-46.66667,0.07543252,0.5646712,1.166993
-55,-43.33334,0.2121196,0.5572585,1.180538
-55,-40,0.3538958,0.5400032,1.194741
