-30,-33.33334,0.5718653,1.775243,0.995
-30,-30,0.7166501,1.798666,0.995
-30,-26.66667,0.8822802,1.83158,0.995
-30,-23.33333,1.07936,1.877496,0.995
-30,-20,1.325153,1.942408,0.995
-25,-70,-1.045506,2.309585,0.995
-25,-66.66666,-0.7973897,2.204803,0.995
-25,-63.33333,-0.5986652,2.130518,0.995
-25,-60,-0.4318541,2.077093,0.995
-25,-56.66667,-0.2862255,2.03888,0.995
-25,-53.33333,-0.1546656,2.012441,0.995
-25,-50,-0.03208952,1.995675,0.995
-25,-46.66667,0.08545014,1.987365,0.995
-25,-43.33334,0.2013133,1.986944,0.995
-25,-40,0.3186761,1.994402,0.995
-25,-36.66667,0.4408869,2.010278,0.995
-25,-33.33334,0.5718653,2.035761,0.995
-25,-30,0.7166502,2.072915,0.995
-25,-26.66667,0.88228,2.125125,0.995
-25,-23.33333,1.07936,2.197961,0.995
-25,-20,1.325153,2.300928,0.995
-20,-70,-1.045506,2.752466,0.995
-20,-66.66666,-0.7973901,2.60018,0.995
-20,-63.33333,-0.5986654,2.492216,0.995
-20,-60,-0.4318542,2.41457,0.995
-20,-56.66667,-0.2862256,2.359033,0.995
-20,-53.33333,-0.1546657,2.320609,0.995
-20,-50,-0.03208964,2.296242,0.995
-20,-46.66667,0.08545007,2.284163,0.995
-20,-43.33334,0.2013132,2.283552,0.995
-20,-40,0.3186761,2.294391,0.995
-20,-36.66667,0.4408867,2.317464,0.995
-20,-33.33334,0.5718652,2.354501,0.995
-20,-30,0.71665,2.408499,0.995
-20,-26.66667,0.88228,2.48438,0.995
-20,-23.33333,1.07936,2.590236,0.995
-20,-20,1.325153,2.739885,0.995
-15,-70,-1.045506,3.348165,0.995
-15,-66.66666,-0.7973902,3.131876,0.995
-15,-63.33333,-0.5986656,2.978539,0.995
-15,-60,-0.4318542,2.868259,0.995
-15,-56.66667,-0.2862256,2.789381,0.995
-15,-53.33333,-0.1546658,2.734808,0.995
-15,-50,-0.03208967,2.7002,0.995
-15,-46.66667,0.08545005,2.683044,0.995
-15,-43.33334,0.2013132,2.682177,0.995
-15,-40,0.3186759,2.69757,0.995
-15,-36.66667,0.4408866,2.730342,0.995
-15,-33.33334,0.5718651,2.782944,0.995
-15,-30,0.7166499,2.859636,0.995
-15,-26.66667,0.8822799,2.967407,0.995
-15,-23.33333,1.07936,3.117753,0.995
-15,-20,1.325153,3.330295,0.995
