-70,-70,-1.477292,-2.619567,1.35731
-70,-66.66666,-1.183441,-2.30332,1.404188
-70,-63.33333,-0.9326784,-2.074886,1.443656
-70,-60,-0.7107592,-1.911963,1.478075
-70,-56.66667,-0.5079616,-1.800816,1.509039
-70,-53.33333,-0.3171396,-1.733059,1.537698
-70,-50,-0.1325867,-1.703957,1.564942
-70,-46.66667,0.05070537,-1.711592,1.591527
-70,-43.33334,0.2376069,-1.756527,1.618153
-70,-40,0.433384,-1.841901,1.645547
-70,-36.66667,0.6443273,-1.973985,1.674544
-70,-33.33334,0.8786461,-2.163369,1.7062
-70,-30,1.147918,-2.427237,1.74198
-70,-26.66667,1.469724,-2.793786,1.784076
-70,-23.33333,1.872853,-3.311169,1.836055
-70,-20,2.408774,-4.067426,1.904269
-65,-70,-1.493219,-1.4099,1.370674
-65,-66.66666,-1.195432,-1.18835,1.416898
-65,-63.33333,-0.9417902,-1.028534,1.455895
-65,-60,-0.717645,-0.9146616,1.490003
-65,-56.66667,-0.5130328,-0.8370326,1.520797
-65,-53.33333,-0.320648,-0.789731,1.549417
-65,-50,-0.1346695,-0.7694232,1.576755
-65,-46.66667,0.05000423,-0.7747595,1.603571
-65,-43.33334,0.2383309,-0.8061349,1.63058
-65,-40,0.4356745,-0.8657608,1.658536
-65,-36.66667,0.6484507,-0.958056,1.688316
-65,-33.33334,0.8850486,-1.090495,1.721042
-65,-30,1.157332,-1.275227,1.758286
-65,-26.66667,1.483381,-1.53225,1.80242
-65,-23.33333,1.892921,-1.895838,1.857327
-65,-20,2.439406,-2.428988,1.929971
-60,-70,-1.50376,-0.6092033,1.379521
-60,-66.66666,-1.203357,-0.4513558,1.4253
-60,-63.33333,-0.9478062,-0.337593,1.463978
-60,-60,-0.7221885,-0.2565897,1.497873
-60,-56.66667,-0.5163772,-0.2013927,1.528551
-60,-53.33333,-0.3229607,-0.1677697,1.557144
-60,-50,-0.1360421,-0.153339,1.584543
-60,-46.66667,0.04954223,-0.1571345,1.611511
-60,-43.33334,0.2388085,-0.1794391,1.638775
-60,-40,0.437186,-0.2218344,1.667105
-60,-36.66667,0.6511727,-0.2874796,1.697406
-60,-33.33334,0.8892786,-0.381726,1.730847
-60,-30,1.16356,-0.5132842,1.769071
-60,-26.66667,1.492429,-0.6965137,1.814572
-60,-23.33333,1.906248,-0.9560924,1.871451
-60,-20,2.459811,-1.337534,1.947093
-55,-70,-1.511657,-0.009408236,1.386147
-55,-66.66666,-1.209288,0.1001621,1.431587
-55,-63.33333,-0.9523058,0.1790767,1.470021
-55,-60,-0.7255846,0.2352415,1.503755
-55,-56.66667,-0.5188761,0.2734997,1.534344
-55,-53.33333,-0.3246886,0.2967982,1.562916
-55,-50,-0.1370676,0.306796,1.590359
-55,-46.66667,0.04919679,0.3041644,1.617441
-55,-43.33334,0.2391653,0.288707,1.644896
-55,-40,0.4383149,0.2593231,1.673508
-55,-36.66667,0.6532072,0.2138133,1.704201
-55,-33.33334,0.8924423,0.14845,1.738182
-55,-30,1.168222,0.05715919,1.777146
-55,-26.66667,1.49921,-0.07008731,1.823681
-55,-23.33333,1.916252,-0.2505531,1.882054
-55,-20,2.475166,-0.5161638,1.959977
-50,-70,-1.518139,0.4828531,1.391586
-50,-66.66666,-1.214152,0.5524278,1.436742
-50,-63.33333,-0.9559928,0.6025091,1.474974
-50,-60,-0.7283664,0.6381385,1.508574
-50,-56.66667,-0.5209224,0.6624014,1.539088
-50,-53.33333,-0.3261031,0.6771742,1.567641
-50,-50,-0.1379071,0.6835123,1.595121
-50,-46.66667,0.0489142,0.6818433,1.622297
-50,-43.33334,0.2394574,0.6720414,1.649909
-50,-40,0.4392398,0.6534068,1.678751
-50,-36.66667,0.6548743,0.6245394,1.709769
-50,-33.33334,0.895036,0.5830656,1.744194
-50,-30,1.172046,0.5251136,1.78377
-50,-26.66667,1.504779,0.4442856,1.831161
-50,-23.33333,1.924478,0.3295486,1.890773
-50,-20,2.487817,0.1604561,1.970591
-45,-70,-1.523869,0.9180764,1.396395
-45,-66.66666,-1.21845,0.9519968,1.441297
-45,-63.33333,-0.9592491,0.9764019,1.479348
-45,-60,-0.730822,0.9937582,1.512827
-45,-56.66667,-0.5227282,1.005574,1.543275
-45,-53.33333,-0.3273514,1.012768,1.571811
-45,-50,-0.138648,1.015854,1.599322
-45,-46.66667,0.04866457,1.01504,1.62658
-45,-43.33334,0.04866457,1.01504,1.62658
-45,-40,0.4400558,1.001192,1.683379
-45,-36.66667,0.6563455,0.9871314,1.714684
-45,-33.33334,0.8973264,0.9669241,1.749504
-45,-30,1.175426,0.9386768,1.789624
-45,-26.66667,1.509704,0.8992568,1.837777
-45,-23.33333,1.509704,0.8992568,1.837777
-45,-20,2.499035,0.7606261,1.980006
-40,-70,-1.529279,1.328979,1.400934
-40,-66.66666,-1.222504,1.328979,1.445595
-40,-63.33333,-0.9623189,1.328979,1.483472
-40,-60,-0.7331367,1.328979,1.516836
-40,-56.66667,-0.5244299,1.328979,1.54722
-40,-53.33333,-0.3285274,1.328979,1.575739
-40,-50,-0.1393458,1.328979,1.60328
-40,-46.66667,0.04842971,1.328979,1.630616
-40,-43.33334,0.2399578,1.328979,1.658499
-40,-40,0.440825,1.328979,1.687741
-40,-36.66667,0.6577332,1.328979,1.719319
-40,-33.33334,0.8994871,1.328979,1.754513
-40,-30,1.178616,1.328979,1.795148
-40,-26.66667,1.514356,1.328979,1.844025
-40,-23.33333,1.938649,1.328979,1.905794
-40,-20,2.509661,1.328979,1.988921
-35,-70,-1.534715,1.741734,1.405494
-35,-66.66666,-1.226574,1.707405,1.449908
-35,-63.33333,-0.9653999,1.682729,1.48761
-35,-60,-0.7354584,1.665191,1.520857
-35,-56.66667,-0.5261365,1.653257,1.551176
-35,-53.33333,-0.3297068,1.645995,1.579678
