-70,-70,-1.958947,-3.708605,1.761465
-70,-66.66666,-1.573657,-3.288212,1.817793
-70,-63.33333,-1.246062,-2.983848,1.864602
-70,-60,-0.9571642,-2.765533,1.90486
-70,-56.66667,-0.6940929,-2.614764,1.940539
-70,-53.33333,-0.4474709,-2.52015,1.973033
-70,-50,-0.2098982,-2.475096,2.003395
-70,-46.66667,0.02502257,-2.476636,2.032477
-70,-43.33334,0.2634015,-2.524921,2.061034
-70,-40,0.5117178,-2.623244,2.089802
-70,-36.66667,0.7775612,-2.778608,2.119577
-70,-33.33334,1.070652,-3.00301,2.151321
-70,-30,1.404448,-3.315886,2.186303
-70,-26.66667,1.798996,-3.748836,2.226365
-70,-23.33333,2.286411,-4.354977,2.274401
-70,-20,2.922579,-5.229155,2.335403
-65,-70,-1.991237,-2.18468,1.78856
-65,-66.66666,-1.597806,-1.887129,1.84339
-65,-63.33333,-1.264305,-1.672179,1.889107
-65,-60,-0.9708772,-1.518242,1.928612
-65,-56.66667,-0.7041417,-1.412054,1.963836
-65,-53.33333,-0.4543901,-1.34547,1.996146
-65,-50,-0.2139871,-1.313782,2.026586
-65,-46.66667,0.02365215,-1.314875,2.056014
-65,-43.33334,0.2648097,-1.348857,2.085207
-65,-40,0.5161512,-1.418077,2.114943
-65,-36.66667,0.785499,-1.527534,2.14609
-65,-33.33334,1.082901,-1.68581,2.179717
-65,-30,1.422328,-1.906847,2.217272
-65,-26.66667,1.824693,-2.21341,2.260881
-65,-23.33333,2.323713,-2.643968,2.313939
-65,-20,2.978545,-3.267742,2.382363
-60,-70,-2.012804,-1.166793,1.806658
-60,-66.66666,-1.6139,-0.9533464,1.86045
-60,-63.33333,-1.276443,-0.799378,1.905413
-60,-60,-0.979991,-0.6892334,1.944399
-60,-56.66667,-0.710815,-0.6133109,1.979308
-60,-53.33333,-0.4589824,-0.5657289,2.011488
-60,-50,-0.2167002,-0.5430928,2.041976
-60,-46.66667,0.02274297,-0.5438788,2.071634
-60,-43.33334,0.2657448,-0.5681634,2.101254
-60,-40,0.5190964,-0.6176409,2.131642
-60,-36.66667,0.790776,-0.6959177,2.163713
-60,-33.33334,1.091054,-0.8091904,2.198616
-60,-30,1.434247,-0.9675525,2.237916
-60,-26.66667,1.841862,-1.187522,2.283943
-60,-23.33333,2.348717,-1.49712,2.34044
-60,-20,3.01623,-1.947018,2.413984
-55,-70,-2.029065,-0.3993666,1.820303
-55,-66.66666,-1.626016,-0.2504406,1.873292
-55,-63.33333,-1.285571,-0.1431335,1.917673
-55,-60,-0.9868385,-0.0664283,1.95626
-55,-56.66667,-0.7158259,-0.01358652,1.990924
-55,-53.33333,-0.4624299,0.01951694,2.023003
-55,-50,-0.2187365,0.03526068,2.053525
-55,-46.66667,0.0220602,0.03471196,2.083356
-55,-43.33334,0.2664465,0.01781631,2.113298
-55,-40,0.5213072,-0.01661253,2.14418
-55,-36.66667,0.7947401,-0.07110059,2.176955
-55,-33.33334,1.097184,-0.149995,2.212826
-55,-30,1.44322,-0.260383,2.253458
-55,-26.66667,1.854809,-0.4138913,2.301334
-55,-23.33333,2.367614,-0.6302942,2.36047
-55,-20,3.044807,-0.9454893,2.437962
-50,-70,-2.042479,0.2337238,1.831559
-50,-66.66666,-1.635997,0.3286881,1.883872
-50,-63.33333,-1.293083,0.3970512,1.927765
-50,-60,-0.9924707,0.4458861,1.966016
-50,-56.66667,-0.719946,0.4795125,2.000476
-50,-53.33333,-0.4652632,0.5005715,2.032468
-50,-50,-0.22041,0.5105847,2.063017
-50,-46.66667,0.02149937,0.5102344,2.09299
-50,-43.33334,0.2670234,0.4994859,2.123198
-50,-40,0.5231254,0.4775807,2.15449
-50,-36.66667,0.7980015,0.4429023,2.187847
-50,-33.33334,1.102231,0.3926677,2.224525
-50,-30,1.450615,0.3223317,2.266265
-50,-26.66667,1.865492,0.2244292,2.315683
-50,-23.33333,2.383235,0.08623159,2.377027
-50,-20,3.068491,-0.11544,2.457835
-45,-70,-2.054393,0.7959611,1.841556
-45,-66.66666,-1.644853,0.842434,1.893258
-45,-63.33333,-1.299743,0.8758622,1.93671
-45,-60,-0.9974607,0.8997268,1.974658
-45,-56.66667,-0.7235944,0.9161527,2.008934
-45,-53.33333,-0.4677719,0.9264368,2.040848
-45,-50,-0.2218917,0.9313256,2.071419
-45,-46.66667,0.02100251,0.9311541,2.101517
-45,-43.33334,0.2675336,0.925905,2.131963
-45,-40,0.5247351,0.9152064,2.163619
-45,-36.66667,0.8008904,0.8982647,2.197498
-45,-33.33334,1.106704,0.873713,2.234896
-45,-30,1.457175,0.8393164,2.277628
-45,-26.66667,1.874981,0.7913988,2.328429
-45,-23.33333,2.397131,0.7236794,2.391757
-45,-20,3.089609,0.6246884,2.475555
-40,-70,-2.065686,1.328979,1.851033
-40,-66.66666,-1.653239,1.328979,1.902147
-40,-63.33333,-1.306044,1.328979,1.945175
-40,-60,-1.00218,1.328979,1.982833
-40,-56.66667,-0.7270435,1.328979,2.01693
-40,-53.33333,-0.4701431,1.328979,2.048768
-40,-50,-0.2232918,1.328979,2.07936
-40,-46.66667,0.02053334,1.328979,2.109577
-40,-43.33334,0.2680164,1.328979,2.140248
