-70,-70,-2.009495,-3.822897,1.803881
-70,-66.66666,-1.534402,-3.189135,1.776185
-70,-63.33333,-1.167932,-2.757235,1.759655
-70,-60,-0.8681288,-2.457106,1.750647
-70,-56.66667,-0.6107,-2.250089,1.747213
-70,-53.33333,-0.3801921,-2.113842,1.748307
-70,-50,-0.1658213,-2.035454,1.753424
-70,-46.66667,0.04075024,-2.008137,1.762447
-70,-43.33334,0.2467761,-2.029669,1.775585
-70,-40,0.4594531,-2.101928,1.793392
-70,-36.66667,0.6869336,-2.231292,1.816858
-70,-33.33334,0.9396408,-2.430099,1.847602
-70,-30,1.232369,-2.719788,1.888255
-70,-26.66667,1.588211,-3.137459,1.943232
-70,-23.33333,2.04677,-3.750129,2.020396
-70,-20,2.683829,-4.689334,2.135068
-65,-70,-1.830224,-1.934188,1.653455
-65,-66.66666,-1.410546,-1.561927,1.644907
-65,-63.33333,-1.079719,-1.3038,1.641165
-65,-60,-0.8047408,-1.122255,1.640857
-65,-56.66667,-0.5658567,-0.9959729,1.643256
-65,-53.33333,-0.3501629,-0.912375,1.648003
-65,-50,-0.1484626,-0.8640862,1.654979
-65,-46.66667,0.04647015,-0.8471949,1.664248
-65,-43.33334,0.2409791,-0.8604136,1.676048
-65,-40,0.4413668,-0.9048269,1.690818
-65,-36.66667,0.6547208,-0.9841094,1.709259
-65,-33.33334,0.8899736,-1.105313,1.732459
-65,-30,1.159549,-1.280511,1.762125
-65,-26.66667,1.48235,-1.530192,1.801034
-65,-23.33333,1.889745,-1.890321,1.853959
-65,-20,2.439213,-2.428688,1.929809
-60,-70,-1.727746,-0.8545506,1.567467
-60,-66.66666,-1.338601,-0.6167257,1.56865
-60,-63.33333,-1.027908,-0.4501497,1.571573
-60,-60,-0.7672216,-0.332164,1.575872
-60,-56.66667,-0.5391714,-0.2496824,1.581393
-60,-53.33333,-0.3322299,-0.1948889,1.588105
-60,-50,-0.1380751,-0.1631627,1.596072
-60,-46.66667,0.04989538,-0.1520385,1.605448
-60,-43.33334,0.2375103,-0.1607028,1.616483
-60,-40,0.4305649,-0.1898398,1.629554
-60,-36.66667,0.6355476,-0.2417656,1.645214
-60,-33.33334,0.8605652,-0.3208969,1.664282
-60,-30,1.116758,-0.4347415,1.688008
-60,-26.66667,1.420812,-0.5958812,1.718374
-60,-23.33333,1.799889,-0.8260422,1.758716
-60,-20,2.302498,-1.165218,1.81509
